,Tweet
488,@DivHumasHansip: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\
489,RT @alwinazar24: sepertinya CUCUnya DAJJAL telah hadir
490,"Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN."
491,RT @Jhonkosmik: Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?
492,Mukanya mpo Silvy Asem bangett ngakak kena deh abis jahat sih #DebatFinalPilkadaJKT
493,RT @GodinJ760478: @tempodotco gara2 belain terdakwa penista agama jadi remek semua. Sukurin
494,"RT @Chaeruddin_B: Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x"
495,RT @TerorisSocmed: PENJARAKAN PENISTA AGAMA !!! ATAU @jokowi TURUN !!! https:\/\/t.co\/vqH0TNXaRz
496,"Si penista agama, Jaga mulut aja gabisa apalagi jaga jkt?"
497,Ahok : program paslon no. 1 ini programnya ngambang | yaiyalah pakkk gak ada program diaa cma ada celaan #DebatFinalPilkadaJKT
498,Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama
499,RT @87_julay: Iyaa... Ahog Ngak pantes jadi pemimpin.. Pantesnya penista agama dipenjarakan!!! https:\/\/t.co\/YhhO40QWXS
500,RT @wongawas: Overdosis @Metro_TV membela penista agama. https:\/\/t.co\/i84RARpy5w
501,"Kaga masuk diakal kite kalo suara seorang penista agama yg dah dikutuk ame umat islam suara nye bisa tinggi, emang sengaja ditinggiin tuh"
502,RT @andreobz: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha #AhokPastiTumbang #paslon3 #pilgubdki
503,RT @BangsaPenguasa: Penjarakan ahoax penista agama atau jokowi turun.#KonsolidasiDewanPKB https:\/\/t.co\/XoW5eakIsk
504,"Napa dibiarin tim si penista agama maen curang maren, emang sengaja dibiarin biar ntar digaplok umat islam rame2 se jakarta tuh penista"
505,Hahahahhahaa silvy ohh silvy cacingan amat loe ahhh wkwkwkwkwkk #DebatFinalPilkadaJKT
506,"RT @Rakyat_Angin: Ahok Taik. \""MENFITNAH\"". Emang lu tukang caci maki perempuannn!! Asuuu #AhokPastiTumbang #DebatFinalPilkadaJKT"
507,RT @HasanArisandi: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT
508,"Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat #DebatFinalPilkadaJKT"
509,Bu silvi anti pns level rendah katanya #DebatFinalPilkadaJKT
510,RT @AnnisaFYtr: Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! #DebatFinalPilkadaJKT
511,"@DivHumasHansip: fitnah FPI pecah adalah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat MUI+NU+Muhammadi"
512,Norak banget iklan mantan mendikbud @aniesbaswedan ini. Tambah gak respech.. inilah tenun kebangsaan yg dia maksud.\u2026 https:\/\/t.co\/Ux7HEYkBLG
513,"RT @DivHumasHansip: yg nebar kebencian itu ahok mbak,masa mbak gak tau sih sampai dia jadi terdakwa loh @AnizzahGedrun"
514,pertanyaan dari Bu Sylvi gak mutu amat. #DebatFinalPilkadaJKT
515,Huuu sylvi tak tahu apa-apa asal ngoceh #NobarAhokDjarot #DebatFinalPilkadaJKT
516,Sylvi keliatan bloonnya #DebatFinalPilkadaJKT
517,RT @WanitaRevolusi: Ahoax penista agama kembali mengolok olok surat AL-MAIDAH 51. Cc @Dahnilanzar
518,#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.
519,#DebatFinalPilkadaJKT mati kau hok
520,Yg ga punya program bisanya cuma fitnah. Ciri Orang yg demen ngambil kjp kontan #DebatFinalPilkadaJKT
521,Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! #DebatFinalDKI #DebatFinalPilkadaJKT
522,RT @bajigurceleng: @jpnncom hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama
523,Kurangnya pemberdayaan wanita DKI Jakarta bisa dilihat dari telaknya perbedaan warna muka dan warna tangan mpok sylvi #DebatFinalPilkadaJKT
524,Agus silvy Tukang Fitnah #DebatFinalPilkadaJKT
525,#DebatFinalPilkadaJKT yaudah gus sini kalo ga sakit secara fisik daripada verbal gw gebukin lo rame2
526,Keluarga kita gak ada yg maling coyy gak perlu trauma kaleeeee emang kluarga ente?
527,JG KAITKAN JOKOWI DENGAN AHOK KATA JOHAN BUDI. KATA KAMI. SEBAB JOKOWI ANJING. SEDANGKAN AHOK BABI. YA JELAS BERBEDA. WALAUPUN OTAKNYA SAMA
528,Bajingan lu silvy #DebatFinalPilkadaJKT
529,"Hasil Akhir, Menyatakan @jokowi Melindungi Ahok TERDAKWA PENISTA AGAMA !!!"
530,RT @SiBonekaKayu: Selepas banjir Jakarta 212 Pendukung Ahok mengganti narasi doa. Semua demi keuntungan Sang Penista Agama
531,Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?
532,Gusur Ahok demi Indonesia. Teladan buruk pembangkangan hukum dan anti kemanusiaan di Jakarta jgn tertular ke daerah. #CoblosPecinya
533,"BUAT AHOKER YANG TAKUT MATINYA GG DISHOLATIN , TENANG ADA ABU JANDA UST GADUNGAN YG SIAP SHOLATIN AHOKER & JOKOWER"
534,Mampuuss ! Di tembak dalem banget silvyy .. lo urusin tuh dapurr ! Gak punya program demennya nyerang terus !!! #gue2 #DebatFinalPilkadaJKT
535,Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT
536,Uang Taipan tuh. Nanti dibayar dengan ratusan penggusuran biadab oleh Ahok.
537,CINA ASU https:\/\/t.co\/zM1BsjAIHA
538,"Ketika ngomong, Sylvi keliatan oke. Tapi begitu didebat Ahok, Sylvi langsung kekuatan goblok."
539,"Jangankan Banjir, Tuhan aja Dilawan Sama Ahok #JakartaBanjir Tapi Jakarta hari Ini Bukan Banjir, Hanya GENANGAN."
540,ADA PEMIMPIM PRIBUMI knp pilih PEMIMPIN IMPOR yg g BERADAB tukang BERBOHONG yuk PRIBUMIKAN DKI milik BANGSA IND @Gemacan70 @TerorisSocmed
541,Karna dia ga punya program hanya modal bacot doang
542,Pendukung berarti dia bagian dr penista agama tersebut!!! Dukung gerakan ini 100%
543,Narkoba yg paling berbahaya adalah ILUSI KESUCIAN AHOK SANG PENISTA.
544,@tribunnews emang ahok siapa?? Orang penting?? Dia hanya penista agama!!
545,cina mah duitnya dari hasil maling di Indonesia di balikin lgi berkedok invest plus bawa gembel2 & napi dari Cina negeri nenek moyang ahok
546,"Tangkap Ahok @basuki_btp skrng juga, koruptor reklamasi Jakarta dan penista Agama Islam."
547,keliatan banget bego nya mpok silvy and agus. #DebatFinalPilkadaJKT
548,"Yg Ahokers, Klo gak seneng ama cuitan gw silahkan unfollow krn gw Anti AHOK (Si Penista Agama Islam)"
549,AGAMA DI NISTAKAN! ULAMA DI LECEHKAN!! Ini Alasannya #HaramPemimpinKafir
550,RT @FredyBastian3: Cara serang Ahok : Kafir galak
551,@umnia77 @ruhutsitompul @sahal_as anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.
552,Ahok memang verbalnya keras. Pelampiasan dan pelarian karena kelelakiannya lunak.
553,"yg maling itu kan china2 babi BLBI , korupsi nya triliunan , termasuk si AHok korupsi 2 triliun.."
554,Mimpi djan farid jakarta lebih islami dari aceh jika ahok terpilih itu ibarat babi merindukan halal
555,@KompasTV @ridwankamil ridwal kamil memang hebat dan top nggak kaya ahok tukang penista agama dan koruptor
556,@TPK_RI ITULAH si ahok kutil babi
557,Dasar si Kutil babi ahok memang Tukang Bohong. selain Bohong ahok jg biasa Menyalahkan yg lain menutupi Kegagalan nya . contoh soal banjir
558,@PonkEcha @Fahrihamzah Si Terdakwa Penista Agama Alias Si Ahok Babi Jamban tuh yang Morfotin Uang Rakyat Jakarta
559,"Om...Ahoknya...Mana Om,Katanya Si BABi Ahok Bisa Ngatasi Banjir...Om...BABi Jgn Membual Om...?!!?"
560,kenapa anak babi jalan nya nunduk???karena malu liat ulah bapak nya yang ngebelain ahok..
561,Perilaku Si BABI @jokoanwar ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. @SiBonekaKayu
562,@budimandjatmiko ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?
563,"#jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin ..bisa sholat...bisa ngaji..santun, sopan..tidak seperti babi kafir ahok"
564,Teman Ahok emank TAI. apalagi pemimpinnya kek BABI! @temanahok
565,"Mana para babi ahok yg ngejek onta, biar di injek2 ama onta"
566,@gotcancer2 bukannya stigma babi itu milik tuhan elu si ahok kafir
567,Kampungan ya pendukung AHY https:\/\/t.co\/GmezpOYLsY
568,"@Ananda_harahaP udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh."
569,"ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi"
570,@haloJakarta Ahok (BTP) Basuki Tai Babi
571,"RT @diyahaudya: @yusuf_dumdum Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah."
572,"@adichandramang2 @CummaRachel @korban_gusur iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?"
573,@adichandramang2\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!
574,"@bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu"
575,@iwanfals pilih Anis sandi doong..jgn pilih si penista agama pemecah NKRI
576,"@posmetroinfo Emang terdakwa penista agama, salahnya dimana coba, kl yg biasa bikin hoax metrotipu aman2 aja tuh dewan peres"
577,@RamadanMalka Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...
578,@RestySeterah si ahok pantasnya dinobatkan sbgai Babi ngepret
579,"@roninpribumi @dewanpers yg salah itu mereka menulis TERDAKWA PENISTA AGAMA,coba klo ditulis BAGINDA YANG MULIA pasti ga masalah..cuih.."
580,Faktanya Cina2 parasit tuh ngotot belain si penista Agama @PradanaBhakti @IrianaPasirua @PutraSumedang18 @khoirulilham12 @ronavioleta
581,jokowi ratu adil apaan..??? dia ga ada keturunan darah biruadanya DARAH KOTOR cina babi..!!! https://t.co/JtwFRRdLF4
582,RT @RestySeterah: Keren nih apps kawal TPS .. Yuk gabung buat pastikan cagub terdakwa penista Agama lebih cepat diantar kehabitatnya
583,"Kalau lo gak tau apa-apa ya jangan berkoar sembarangan dong, keliatan banget kalau lo itu beneran bego :)) #FuckYou"
584,@AHMADDHANIPRAST ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!
585,"Kang @ridwankamil ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. https://t.co/b2WetyvrbZ"
586,"plis jangan sok kecantikan selalu pacarin artis2 yang lagi meletek, jijik gw liatnya"
587,"paling mau muntah liat lagak nya @AHMADDHANIPRAST, jadi orang sok iye banget hoek"
588,@Metro_TV kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh
589,"perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!"
590,"ahmad dhani itu borok, sampah, babi, anjing. Saya adalah orang pertama yg sangat muak liat muka dhani dan saya berbangga."
591,Lah emang sdh jelas2 si ahok terdakwa penista agama. Malu woy! https://t.co/2K0HlMpR9t
592,"Keputusan ERKA hari ini harus kita HORMATI, begitupun sebaliknya KAMI tidak akan memilih partai pendukung PENISTA AGAMA."
593,Lupakan @ridwankamil biarkan karam dg kapal munafiknya. kita bangun jabar dg kapal yg bersih. Delete partai pendukung penista agama dari hati
594,Masalah dunia dan masalah nafsu ya kang @ridwankamil . Kata2 kok bersayap kayak burung hantu. https://t.co/mwClbkU4sT
595,Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan
596,"Payah banget @ridwankamil maju Jabar1 pakai partai Nasdem pendukung penista agama, ente lagi butuh uang ya kang? Payah loe!!"
597,"polisi yg jadi imam sholat ini adalah seorang penista agama, bodoh, BERISLAM cuma ikut2an. COPOT KAPOLRES JAKBAR !! https://t.co/s2h2Ybrthm"
598,"RT @ferdyfrodoo: @bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu"
599,"RT @Ra_Ria_Rana: GAK HABIS PIKIR???\n\nTINGGAL NUNGGU ADZAB ALLAH NIH NEGERI,,,, PEMIMPINNYA SDH DZALIM https://t.co/UmZK4bTyi4"
600,"Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3MtHs9ck"
601,"SETUJU SAYA,KLAU AHOK DAPAT GELAR SANTRI KEHORMATAN.... TAPI SANTRI KEHORMATAN BABI.... https://t.co/uD16d7Gwhd"
602,Senang dong ada yg fans mati sampai lupa kalau dia bego banget https://t.co/ctJFC5a8Zz
603,@AHMADDHANIPRAST LO TUH BABI ANJING. Mampus kalah jatuh miskin deh #bekasisah
604,@bayprio : Si AHOAK @basuki_btp CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!
605,"@AHMADDHANIPRAST aku katakan anjing kpd ahmad dani, boleh....aku katakan babi kpd ahmad dhani, boleh..."
606,"@Bisniscom haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot"
607,"@Anakran63208433 @5ec4a1e80d3c48c @aniesbaswedan pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong.."
608,@Gemacan70 itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!
609,@republikaonline spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..
610,@topan_julian1 kalo mecin jangan dijadiin cemilan mangkannya kang. Jadi begonya bego banget.
611,@ulinyusron cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yg direklamasi ijin sembunyi2 buat tumbal reklamasi
612,"@ymerdeka33 @ach_qodr @basuki_btp cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan"
613,INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. https://t.co/2XXN5CFdVM
614,"ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi https://t.co/qUutkrlsP3"
615,"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya https://t.co/T2BUgLTnUO"
616,"Mana bisa percya lagi,sdgkan induknya penista smp skrg lum ditahan tp malah dibela. https://t.co/Oc1vGdX0Z4"
617,Mari seluruh Muslim CYBER Army mulai skrg ganti semua sebutan A....K menjadi Terdakwa Penista Agama !
618,"Orang Islam lebih suka si HOAX penista agama, menjaga lisan dan tindakan dari hal-hal yang merusak hubungan... https://t.co/FLhW31wXdU"
619,RT @izzah_pandeka: #Nomor2Koruptor negeri para korup diasuh cino babi https://t.co/wJXalyPxPn
620,RT @Gemacan70: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh https://t.co/o4nnZBkNYS
621,RT @korban_gusur: @RakyatBiasa1945 Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA @OshMuslim @RebusKentang @m3g4
622,RT @Ustadtengku1: @RizieqSyihabFPI tolol itu banyak yg bela penista agama walau sudah tersangka
623,Orang punya saksi anjing dikasus babi.. Tolol https://t.co/ssePg5FCXm
624,Si Ahok kampret emang gak becus kerja. Pencitraan mlulu tuh si Ahok kampret. https://t.co/yM5ViOFvpc
625,"Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3MtHs9ck"
626,"Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor"
627,"#JanganMauDibohongiAhok sebab Ahok Sumber Kekacauan Politik, Ramaikan Aski 313 FIGHT!! https://t.co/WOBxlxvZnx"
628,#MataNajwaDebatJakarta Anies anda SADIS. Topengmu terbuka lebar malam ini. Biar warga DKI yg menilai...apa yg anda katakan adalah PENGECUT
629,Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.
630,"#MataNajwaDebatJakarta Hebatnya, Ahok masih mau salaman loh sm Pak Anies yang Amat terhormat. Idih gw sih ogah."
631,#MataNajwaDebatJakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yg aneh gede bacot doang.
632,#MataNajwaDebatJakarta pak anies banyak omdo dulu waktu jd menteri terobosannya apa?? skrg ngomong ky sok Jago bgt
633,#MataNajwaDebatJakarta si Cina Babi ahok bloon banget. Sok pinter banget lagi. Asal bukan Ahok
634,#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha
635,#MataNajwaDebatJakarta topeng anda hari ini fix terbuka @aniesbaswedan .. anda sama dgn yg mendukung anda.. BAU BUSUK
636,"#MataNajwaDebatJakarta Pak Anies suka nyinyir, suka memutar balik kan fakta, ga punya program yg jelas bisanya jelekkan kinerja pak Basuki"
637,Babi... iya memang si Ahok gak jauh kayak Babi..
638,Si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha. Orang waras juga tau kasus ahok dipaksakan!!
639,itu kan kata ahok kafir..umat islam anti ahok karena ahok itu kafr ditambah ahok itu cina yg suka makan babi & bir
640,"gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in"
641,"sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!"
642,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong
643,nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT
644,kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya
645,"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila"
646,"#MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing"
647,"SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 ""MUNAFIK"" YANG SESAT DAN MENYESATKAN..!!"
648,anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.
649,"kebiadaban ahok cina kafir rakyat kecil yg jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab"
650,RT @LeonartoRabono: tapi kenyataanya jutaan rakyat kecil asli pribumi yg miskin justru semakin dimiskinkan oleh ahok cina kafir....
651,Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A
652,"#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju"
653,"iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik"" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat"
654,Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!
655,Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit
656,hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam
657,I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT
658,"Tim pendukung sakit jiwa, kehilangan akal sehat & ide #IklanAhokJahat"
659,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!
660,"HOOKK, masuk gorong"" aja loe #IklanAhokJahat"
661,Kayak gini nih kampanye Tim AniesSandiUno ke kampung2 mengintimidasi masyarakat. Kampungan ye? #ASUtenan
662,SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat
663,NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat
664,"#iklanahokjahat Terorist nyata di Indonesia... Bukan wahabi, bukan Onta Tapi Babi Babi milik Cina Penebar Teror sesungguhnya...."
665,"RT @TerorisSocmed: Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama"
666,"Sepertinya gerombolan @basuki_btp rindu kerusuhan, hati2 dikabul Tuhan #IklanAhokJahat"
667,Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING
668,"#IklanAhokJahat baru ada direzim jokopret,setan,iblis,dajjal dibangkitkan dr kuburnya. Mereka gembira berpesta pora setelah lama dibelenggu"
669,Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA
670,Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat
671,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat
672,"HADUH KELAKUANMU HOK, SOK-SOKAN MENJAGA KEBERAGAMAN PADAHAL PROVOKATOR & RASIS!! #IklanAhokJahat"
673,RT @sarwandi_sr: #IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau
674,Kapolda Babi! Biadap dan Bodoh! Gak punya otak kali.
675,"Jangan2 lagi deh @basuki_btp hina islam, anda itu manusia hina dibandingkan agama yang mulia, anda bukan siapa2 & bukan apa2 #IklanAhokJahat"
676,AHOK KAFIR DAN BUDAK2NYA ATAU ANJING2 NYA HANYA SEBAGAI SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT
677,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...
678,19 april CNN kibarkan bendera kuning atas kematian ahok-djarot....
679,itulah akibat ulah orang2 kafir nasrani persis seperti ahok kafir yg melarang jilbab kepada anak2 sekokah di jakarta....
680,baswedan pantas jadi gubernur jakarta dan komisioner KPK..... ahok kafir pantasnya jadi germo di alexis....
681,"RT @yudijannis: #IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hok,adu domba pribumi dengan tionghoa!!jangan"
682,masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.
683,"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah"
684,"DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API, SUDAH TIDAK MIKIR HUKUM"
685,#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...
686,jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...
687,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.
688,BODOH jika para pendukung ahok yg Muslim tidak tersinggung sama sekali ! Tapi bisa aja sih Qur'an d hina saja mrka diam #IklanAhokJahat
689,Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...
690,YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....
691,"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR.."
692,Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama
693,"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok, nanti klo anies-sandy sudah memimpin sangat mudah"
694,"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA....."
695,MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?
696,uma surveynya si Botak yg menangkan Ahok. Karena apa? Karena dia Cina Kristen. Bukti kalo si Botak dukung sesama Cina Kristen
697,"AHOK PEMECAH BELAH UMMAT, AJARAN KRISTEN KONYOL, demi meraup suara muslim, JELAS AHOK INI RASIS, PKI TULEN"
698,Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg
699,"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA."
700,"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo."
701,"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok."
702,"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,"
703,"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu"
704,CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN
705,"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna"
706,"Itu dia, BUNUH AJA YG DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK"
707,Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang
708,Muka Si BABi Ahok Tuh Yg Mirip SERBET Lantai....@basuki_btp...
